cpm_id	Source	Target	attention
UHF0007	CHP06246	CHP00306	0.220594
UHF0007	CHP06282	CHP00306	0.017064
UHF0007	CHP06287	CHP00306	0.018946
UHF0007	Cold therapeutic	CHP00306	0.019759
UHF0007	Hot therapeutic	CHP00306	0.145462
UHF0007	Dry therapeutic	CHP00306	0.127676
UHF0007	CHP01323	CHP00306	0.006449
UHF0007	Moist therapeutic	CHP00306	0.017747
UHF0007	CHP00306	CHP00513	0.031259
UHF0007	CHP00513	CHP00513	0.006118
UHF0007	CHP00779	CHP00513	0.007821
UHF0007	CHP00948	CHP00513	0.062294
UHF0007	CHP01515	CHP00513	0.052194
UHF0007	CHP04482	CHP00513	0.03615
UHF0007	CHP04764	CHP00513	0.046666
UHF0007	CHP04867	CHP00513	0.007543
UHF0007	CHP05321	CHP00513	0.048575
UHF0007	CHP06210	CHP00513	0.115706
UHF0007	CHP06246	CHP00513	0.219749
UHF0007	CHP06282	CHP00513	0.017167
UHF0007	CHP06287	CHP00513	0.019061
UHF0007	Cold therapeutic	CHP00513	0.020019
UHF0007	Hot therapeutic	CHP00513	0.151946
UHF0007	Dry therapeutic	CHP00513	0.133292
UHF0007	CHP01323	CHP00513	0.00651
UHF0007	Moist therapeutic	CHP00513	0.01791
UHF0007	CHP00306	CHP00779	0.031274
UHF0007	CHP00513	CHP00779	0.003882
UHF0007	CHP00779	CHP00779	0.012232
UHF0007	CHP00948	CHP00779	0.062387
UHF0007	CHP01515	CHP00779	0.0523
UHF0007	CHP04482	CHP00779	0.036183
UHF0007	CHP04764	CHP00779	0.046681
UHF0007	CHP04867	CHP00779	0.007533
UHF0007	CHP05321	CHP00779	0.048638
UHF0007	CHP06210	CHP00779	0.116072
UHF0007	CHP06246	CHP00779	0.22048
UHF0007	CHP06282	CHP00779	0.017165
UHF0007	CHP06287	CHP00779	0.019059
UHF0007	Cold therapeutic	CHP00779	0.019971
UHF0007	Hot therapeutic	CHP00779	0.150044
UHF0007	Dry therapeutic	CHP00779	0.131622
UHF0007	CHP01323	CHP00779	0.006503
UHF0007	Moist therapeutic	CHP00779	0.017892
UHF0007	CHP00306	CHP00948	0.03118
UHF0007	CHP00513	CHP00948	0.003865
UHF0007	CHP00779	CHP00948	0.007785
UHF0007	CHP00948	CHP00948	0.081809
UHF0007	CHP01515	CHP00948	0.052261
UHF0007	CHP04482	CHP00948	0.036102
UHF0007	CHP04764	CHP00948	0.046555
UHF0007	CHP04867	CHP00948	0.007481
UHF0007	CHP05321	CHP00948	0.048556
UHF0007	CHP06210	CHP00948	0.116161
UHF0007	CHP06246	CHP00948	0.220721
UHF0007	CHP06282	CHP00948	0.017104
UHF0007	CHP06287	CHP00948	0.018988
UHF0007	Cold therapeutic	CHP00948	0.019803
UHF0007	Hot therapeutic	CHP00948	0.142306
UHF0007	Dry therapeutic	CHP00948	0.124943
UHF0007	CHP01323	CHP00948	0.006458
UHF0007	Moist therapeutic	CHP00948	0.01777
UHF0007	CHP01323	CHP01323	0.026468
UHF0007	CHP04867	CHP01323	0.024479
UHF0007	Dry therapeutic	CHP01323	0.129853
UHF0007	Moist therapeutic	CHP01323	0.061293
UHF0007	Cold therapeutic	CHP01323	0.076899
UHF0007	CHP00306	CHP01323	0.024059
UHF0007	CHP00513	CHP01323	0.002937
UHF0007	CHP00779	CHP01323	0.005919
UHF0007	CHP00948	CHP01323	0.049299
UHF0007	CHP01515	CHP01323	0.041706
UHF0007	CHP04482	CHP01323	0.028274
UHF0007	CHP04764	CHP01323	0.036613
UHF0007	CHP05321	CHP01323	0.038325
UHF0007	CHP06210	CHP01323	0.094452
UHF0007	CHP06246	CHP01323	0.180719
UHF0007	CHP06282	CHP01323	0.013177
UHF0007	CHP06287	CHP01323	0.014577
UHF0007	Hot therapeutic	CHP01323	0.150877
UHF0007	CHP00306	CHP01515	0.030967
UHF0007	CHP00513	CHP01515	0.003845
UHF0007	CHP00779	CHP01515	0.007743
UHF0007	CHP00948	CHP01515	0.061773
UHF0007	CHP01515	CHP01515	0.065699
UHF0007	CHP04482	CHP01515	0.035832
UHF0007	CHP04764	CHP01515	0.046257
UHF0007	CHP04867	CHP01515	0.007445
UHF0007	CHP05321	CHP01515	0.048164
UHF0007	CHP06210	CHP01515	0.11488
UHF0007	CHP06246	CHP01515	0.218238
UHF0007	CHP06282	CHP01515	0.017004
UHF0007	CHP06287	CHP01515	0.018878
UHF0007	Cold therapeutic	CHP01515	0.019747
UHF0007	Hot therapeutic	CHP01515	0.148774
UHF0007	Dry therapeutic	CHP01515	0.130731
UHF0007	CHP01323	CHP01515	0.006426
UHF0007	Moist therapeutic	CHP01515	0.017679
UHF0007	CHP00306	CHP04482	0.031048
UHF0007	CHP00513	CHP04482	0.003851
UHF0007	CHP00779	CHP04482	0.007758
UHF0007	CHP00948	CHP04482	0.061946
UHF0007	CHP01515	CHP04482	0.051942
UHF0007	CHP04482	CHP04482	0.049377
UHF0007	CHP04764	CHP04482	0.046307
UHF0007	CHP04867	CHP04482	0.007493
UHF0007	CHP05321	CHP04482	0.048289
UHF0007	CHP06210	CHP04482	0.115327
UHF0007	CHP06246	CHP04482	0.219049
UHF0007	CHP06282	CHP04482	0.017032
UHF0007	CHP06287	CHP04482	0.018913
UHF0007	Cold therapeutic	CHP04482	0.019849
UHF0007	Hot therapeutic	CHP04482	0.147707
UHF0007	Dry therapeutic	CHP04482	0.129761
UHF0007	CHP01323	CHP04482	0.006468
UHF0007	Moist therapeutic	CHP04482	0.017797
UHF0007	CHP00306	CHP04764	0.031073
UHF0007	CHP00513	CHP04764	0.003877
UHF0007	CHP00779	CHP04764	0.007799
UHF0007	CHP00948	CHP04764	0.061661
UHF0007	CHP01515	CHP04764	0.051561
UHF0007	CHP04482	CHP04764	0.035861
UHF0007	CHP04764	CHP04764	0.062904
UHF0007	CHP04867	CHP04764	0.00757
UHF0007	CHP05321	CHP04764	0.048116
UHF0007	CHP06210	CHP04764	0.113813
UHF0007	CHP06246	CHP04764	0.215972
UHF0007	CHP06282	CHP04764	0.017095
UHF0007	CHP06287	CHP04764	0.018986
UHF0007	Cold therapeutic	CHP04764	0.020173
UHF0007	Hot therapeutic	CHP04764	0.148676
UHF0007	Dry therapeutic	CHP04764	0.130323
UHF0007	CHP01323	CHP04764	0.006532
UHF0007	Moist therapeutic	CHP04764	0.017963
UHF0007	CHP00306	CHP04867	0.024006
UHF0007	CHP00513	CHP04867	0.002932
UHF0007	CHP00779	CHP04867	0.005916
UHF0007	CHP00948	CHP04867	0.04912
UHF0007	CHP01515	CHP04867	0.04158
UHF0007	CHP04482	CHP04867	0.028201
UHF0007	CHP04764	CHP04867	0.036522
UHF0007	CHP04867	CHP04867	0.033322
UHF0007	CHP05321	CHP04867	0.038223
UHF0007	CHP06210	CHP04867	0.094126
UHF0007	CHP06246	CHP04867	0.180001
UHF0007	CHP06282	CHP04867	0.013157
UHF0007	CHP06287	CHP04867	0.014537
UHF0007	Cold therapeutic	CHP04867	0.079061
UHF0007	Hot therapeutic	CHP04867	0.131064
UHF0007	Dry therapeutic	CHP04867	0.149405
UHF0007	CHP01323	CHP04867	0.020863
UHF0007	Moist therapeutic	CHP04867	0.057927
UHF0007	CHP00306	CHP05321	0.031034
UHF0007	CHP00513	CHP05321	0.003865
UHF0007	CHP00779	CHP05321	0.007778
UHF0007	CHP00948	CHP05321	0.061706
UHF0007	CHP01515	CHP05321	0.051646
UHF0007	CHP04482	CHP05321	0.035851
UHF0007	CHP04764	CHP05321	0.046326
UHF0007	CHP04867	CHP05321	0.007523
UHF0007	CHP05321	CHP05321	0.064751
UHF0007	CHP06210	CHP05321	0.114225
UHF0007	CHP06246	CHP05321	0.216844
UHF0007	CHP06282	CHP05321	0.017061
UHF0007	CHP06287	CHP05321	0.018946
UHF0007	Cold therapeutic	CHP05321	0.020014
UHF0007	Hot therapeutic	CHP05321	0.148193
UHF0007	Dry therapeutic	CHP05321	0.129835
UHF0007	CHP01323	CHP05321	0.006493
UHF0007	Moist therapeutic	CHP05321	0.017859
UHF0007	CHP00306	CHP06210	0.030994
UHF0007	CHP00513	CHP06210	0.003846
UHF0007	CHP00779	CHP06210	0.007745
UHF0007	CHP00948	CHP06210	0.061864
UHF0007	CHP01515	CHP06210	0.051873
UHF0007	CHP04482	CHP06210	0.035871
UHF0007	CHP04764	CHP06210	0.046278
UHF0007	CHP04867	CHP06210	0.00745
UHF0007	CHP05321	CHP06210	0.048227
UHF0007	CHP06210	CHP06210	0.131842
UHF0007	CHP06246	CHP06210	0.218815
UHF0007	CHP06282	CHP06210	0.01701
UHF0007	CHP06287	CHP06210	0.018885
UHF0007	Cold therapeutic	CHP06210	0.019745
UHF0007	Hot therapeutic	CHP06210	0.146596
UHF0007	Dry therapeutic	CHP06210	0.128884
UHF0007	CHP01323	CHP06210	0.006432
UHF0007	Moist therapeutic	CHP06210	0.017696
UHF0007	CHP00306	CHP06246	0.031152
UHF0007	CHP00513	CHP06246	0.003886
UHF0007	CHP00779	CHP06246	0.007817
UHF0007	CHP00948	CHP06246	0.061849
UHF0007	CHP01515	CHP06246	0.051727
UHF0007	CHP04482	CHP06246	0.035963
UHF0007	CHP04764	CHP06246	0.046511
UHF0007	CHP04867	CHP06246	0.00757
UHF0007	CHP05321	CHP06246	0.048262
UHF0007	CHP06210	CHP06246	0.11422
UHF0007	CHP06246	CHP06246	0.239203
UHF0007	CHP06282	CHP06246	0.017139
UHF0007	CHP06287	CHP06246	0.019034
UHF0007	Cold therapeutic	CHP06246	0.020171
UHF0007	Hot therapeutic	CHP06246	0.144345
UHF0007	Dry therapeutic	CHP06246	0.126583
UHF0007	CHP01323	CHP06246	0.006532
UHF0007	Moist therapeutic	CHP06246	0.017964
UHF0007	CHP00306	CHP06282	0.030931
UHF0007	CHP00513	CHP06282	0.003833
UHF0007	CHP00779	CHP06282	0.007723
UHF0007	CHP00948	CHP06282	0.061752
UHF0007	CHP01515	CHP06282	0.051802
UHF0007	CHP04482	CHP06282	0.035791
UHF0007	CHP04764	CHP06282	0.046103
UHF0007	CHP04867	CHP06282	0.007468
UHF0007	CHP05321	CHP06282	0.048129
UHF0007	CHP06210	CHP06282	0.115118
UHF0007	CHP06246	CHP06282	0.218658
UHF0007	CHP06282	CHP06282	0.024787
UHF0007	CHP06287	CHP06282	0.018831
UHF0007	Cold therapeutic	CHP06282	0.019761
UHF0007	Hot therapeutic	CHP06282	0.151774
UHF0007	Dry therapeutic	CHP06282	0.133299
UHF0007	CHP01323	CHP06282	0.006447
UHF0007	Moist therapeutic	CHP06282	0.017743
UHF0007	CHP00306	CHP06287	0.031193
UHF0007	CHP00513	CHP06287	0.003876
UHF0007	CHP00779	CHP06287	0.007803
UHF0007	CHP00948	CHP06287	0.062176
UHF0007	CHP01515	CHP06287	0.0521
UHF0007	CHP04482	CHP06287	0.036077
UHF0007	CHP04764	CHP06287	0.046573
UHF0007	CHP04867	CHP06287	0.00752
UHF0007	CHP05321	CHP06287	0.048482
UHF0007	CHP06210	CHP06287	0.115519
UHF0007	CHP06246	CHP06287	0.219405
UHF0007	CHP06282	CHP06287	0.01713
UHF0007	CHP06287	CHP06287	0.028818
UHF0007	Cold therapeutic	CHP06287	0.019958
UHF0007	Hot therapeutic	CHP06287	0.148561
UHF0007	Dry therapeutic	CHP06287	0.130308
UHF0007	CHP01323	CHP06287	0.006491
UHF0007	Moist therapeutic	CHP06287	0.017858
UHF0007	Cold therapeutic	Cold therapeutic	0.088432
UHF0007	Hot therapeutic	Cold therapeutic	0.155041
UHF0007	CHP01323	Cold therapeutic	0.025354
UHF0007	Dry therapeutic	Cold therapeutic	0.145691
UHF0007	CHP04867	Cold therapeutic	0.030777
UHF0007	CHP00306	Cold therapeutic	0.022437
UHF0007	CHP00513	Cold therapeutic	0.002799
UHF0007	CHP00779	Cold therapeutic	0.005611
UHF0007	CHP00948	Cold therapeutic	0.045487
UHF0007	CHP01515	Cold therapeutic	0.038161
UHF0007	CHP04482	Cold therapeutic	0.026321
UHF0007	CHP04764	Cold therapeutic	0.034778
UHF0007	CHP05321	Cold therapeutic	0.035506
UHF0007	CHP06210	Cold therapeutic	0.084968
UHF0007	CHP06246	Cold therapeutic	0.162671
UHF0007	CHP06282	Cold therapeutic	0.012485
UHF0007	CHP06287	Cold therapeutic	0.013775
UHF0007	Moist therapeutic	Cold therapeutic	0.069625
UHF0007	Dry therapeutic	Dry therapeutic	0.164215
UHF0007	Hot therapeutic	Dry therapeutic	0.183113
UHF0007	CHP00306	Dry therapeutic	0.030604
UHF0007	CHP00513	Dry therapeutic	0.004117
UHF0007	CHP00779	Dry therapeutic	0.008136
UHF0007	CHP00948	Dry therapeutic	0.0573
UHF0007	CHP01515	Dry therapeutic	0.046292
UHF0007	CHP04482	Dry therapeutic	0.034532
UHF0007	CHP04764	Dry therapeutic	0.047216
UHF0007	Cold therapeutic	Dry therapeutic	0.029091
UHF0007	CHP04867	Dry therapeutic	0.010951
UHF0007	CHP05321	Dry therapeutic	0.04549
UHF0007	CHP06210	Dry therapeutic	0.093972
UHF0007	CHP06246	Dry therapeutic	0.177075
UHF0007	CHP06282	Dry therapeutic	0.01753
UHF0007	CHP06287	Dry therapeutic	0.019568
UHF0007	CHP01323	Dry therapeutic	0.008193
UHF0007	Moist therapeutic	Dry therapeutic	0.022442
UHF0007	Dry therapeutic	Hot therapeutic	0.160807
UHF0007	Hot therapeutic	Hot therapeutic	0.189488
UHF0007	CHP00306	Hot therapeutic	0.030677
UHF0007	CHP00513	Hot therapeutic	0.004137
UHF0007	CHP00779	Hot therapeutic	0.008171
UHF0007	CHP00948	Hot therapeutic	0.057304
UHF0007	CHP01515	Hot therapeutic	0.046216
UHF0007	CHP04482	Hot therapeutic	0.03458
UHF0007	CHP04764	Hot therapeutic	0.047351
UHF0007	Cold therapeutic	Hot therapeutic	0.028266
UHF0007	CHP04867	Hot therapeutic	0.008729
UHF0007	CHP05321	Hot therapeutic	0.045509
UHF0007	CHP06210	Hot therapeutic	0.09348
UHF0007	CHP06246	Hot therapeutic	0.176067
UHF0007	CHP06282	Hot therapeutic	0.017594
UHF0007	CHP06287	Hot therapeutic	0.019644
UHF0007	CHP01323	Hot therapeutic	0.008589
UHF0007	Moist therapeutic	Hot therapeutic	0.023309
UHF0007	CHP01323	Moist therapeutic	0.022151
UHF0007	CHP04867	Moist therapeutic	0.02444
UHF0007	Dry therapeutic	Moist therapeutic	0.129442
UHF0007	Moist therapeutic	Moist therapeutic	0.07215
UHF0007	Cold therapeutic	Moist therapeutic	0.075616
UHF0007	CHP00306	Moist therapeutic	0.023941
UHF0007	CHP00513	Moist therapeutic	0.002923
UHF0007	CHP00779	Moist therapeutic	0.00589
UHF0007	CHP00948	Moist therapeutic	0.049054
UHF0007	CHP01515	Moist therapeutic	0.041497
UHF0007	CHP04482	Moist therapeutic	0.028135
UHF0007	CHP04764	Moist therapeutic	0.036435
UHF0007	CHP05321	Moist therapeutic	0.038135
UHF0007	CHP06210	Moist therapeutic	0.093971
UHF0007	CHP06246	Moist therapeutic	0.179798
UHF0007	CHP06282	Moist therapeutic	0.013113
UHF0007	CHP06287	Moist therapeutic	0.014506
UHF0007	Hot therapeutic	Moist therapeutic	0.148698
UHF0020	CHP00289	CHP00289	0.058698
UHF0020	CHP00306	CHP00289	0.073992
UHF0020	CHP00756	CHP00289	0.00851
UHF0020	CHP03343	CHP00289	0.032557
UHF0020	CHP04106	CHP00289	0.050693
UHF0020	CHP04867	CHP00289	0.015065
UHF0020	CHP06231	CHP00289	0.028217
UHF0020	CHP06282	CHP00289	0.034382
UHF0020	CHP06396	CHP00289	0.055929
UHF0020	Cold therapeutic	CHP00289	0.101588
UHF0020	Hot therapeutic	CHP00289	0.200369
UHF0020	Dry therapeutic	CHP00289	0.173224
UHF0020	CHP01323	CHP00289	0.011086
UHF0020	CHP05294	CHP00289	0.067782
UHF0020	CHP06161	CHP00289	0.01924
UHF0020	CHP06212	CHP00289	0.016206
UHF0020	Moist therapeutic	CHP00289	0.052505
UHF0020	CHP00289	CHP00306	0.045579
UHF0020	CHP00306	CHP00306	0.094234
UHF0020	CHP00756	CHP00306	0.008483
UHF0020	CHP03343	CHP00306	0.032722
UHF0020	CHP04106	CHP00306	0.05079
UHF0020	CHP04867	CHP00306	0.015072
UHF0020	CHP06231	CHP00306	0.028294
UHF0020	CHP06282	CHP00306	0.034511
UHF0020	CHP06396	CHP00306	0.05596
UHF0020	Cold therapeutic	CHP00306	0.100882
UHF0020	Hot therapeutic	CHP00306	0.196538
UHF0020	Dry therapeutic	CHP00306	0.16998
UHF0020	CHP01323	CHP00306	0.011083
UHF0020	CHP05294	CHP00306	0.06808
UHF0020	CHP06161	CHP00306	0.019213
UHF0020	CHP06212	CHP00306	0.016188
UHF0020	Moist therapeutic	CHP00306	0.052475
UHF0020	CHP00289	CHP00756	0.032244
UHF0020	CHP00306	CHP00756	0.053654
UHF0020	CHP00756	CHP00756	0.020853
UHF0020	CHP03343	CHP00756	0.022962
UHF0020	CHP04106	CHP00756	0.078807
UHF0020	CHP04867	CHP00756	0.023976
UHF0020	CHP06231	CHP00756	0.020174
UHF0020	CHP06282	CHP00756	0.023475
UHF0020	CHP06396	CHP00756	0.089432
UHF0020	Cold therapeutic	CHP00756	0.173605
UHF0020	Hot therapeutic	CHP00756	0.136073
UHF0020	Dry therapeutic	CHP00756	0.176616
UHF0020	CHP01323	CHP00756	0.013018
UHF0020	CHP05294	CHP00756	0.038024
UHF0020	CHP06161	CHP00756	0.023217
UHF0020	CHP06212	CHP00756	0.019602
UHF0020	Moist therapeutic	CHP00756	0.05432
UHF0020	CHP00289	CHP01323	0.03161
UHF0020	CHP00306	CHP01323	0.052027
UHF0020	CHP00756	CHP01323	0.010017
UHF0020	CHP03343	CHP01323	0.0234
UHF0020	CHP04106	CHP01323	0.057908
UHF0020	CHP04867	CHP01323	0.016689
UHF0020	CHP06231	CHP01323	0.019125
UHF0020	CHP06282	CHP01323	0.02452
UHF0020	CHP06396	CHP01323	0.063258
UHF0020	Cold therapeutic	CHP01323	0.16114
UHF0020	Hot therapeutic	CHP01323	0.186616
UHF0020	Dry therapeutic	CHP01323	0.128771
UHF0020	CHP01323	CHP01323	0.022516
UHF0020	CHP06161	CHP01323	0.029782
UHF0020	CHP06212	CHP01323	0.025033
UHF0020	Moist therapeutic	CHP01323	0.072888
UHF0020	CHP05294	CHP01323	0.074807
UHF0020	CHP00289	CHP03343	0.045965
UHF0020	CHP00306	CHP03343	0.074923
UHF0020	CHP00756	CHP03343	0.008554
UHF0020	CHP03343	CHP03343	0.041552
UHF0020	CHP04106	CHP03343	0.051065
UHF0020	CHP04867	CHP03343	0.015175
UHF0020	CHP06231	CHP03343	0.028546
UHF0020	CHP06282	CHP03343	0.034801
UHF0020	CHP06396	CHP03343	0.056315
UHF0020	Cold therapeutic	CHP03343	0.101925
UHF0020	Hot therapeutic	CHP03343	0.200184
UHF0020	Dry therapeutic	CHP03343	0.172925
UHF0020	CHP01323	CHP03343	0.011151
UHF0020	CHP05294	CHP03343	0.068482
UHF0020	CHP06161	CHP03343	0.019344
UHF0020	CHP06212	CHP03343	0.016292
UHF0020	Moist therapeutic	CHP03343	0.05274
UHF0020	CHP00289	CHP04106	0.032646
UHF0020	CHP00306	CHP04106	0.054426
UHF0020	CHP00756	CHP04106	0.014851
UHF0020	CHP03343	CHP04106	0.023253
UHF0020	CHP04106	CHP04106	0.094841
UHF0020	CHP04867	CHP04106	0.02436
UHF0020	CHP06231	CHP04106	0.020428
UHF0020	CHP06282	CHP04106	0.023707
UHF0020	CHP06396	CHP04106	0.091004
UHF0020	Cold therapeutic	CHP04106	0.166585
UHF0020	Hot therapeutic	CHP04106	0.135551
UHF0020	Dry therapeutic	CHP04106	0.168985
UHF0020	CHP01323	CHP04106	0.013147
UHF0020	CHP05294	CHP04106	0.037741
UHF0020	CHP06161	CHP04106	0.023422
UHF0020	CHP06212	CHP04106	0.019794
UHF0020	Moist therapeutic	CHP04106	0.055228
UHF0020	CHP00289	CHP04867	0.032159
UHF0020	CHP00306	CHP04867	0.05353
UHF0020	CHP00756	CHP04867	0.014693
UHF0020	CHP03343	CHP04867	0.022898
UHF0020	CHP04106	CHP04867	0.078862
UHF0020	CHP04867	CHP04867	0.031173
UHF0020	CHP06231	CHP04867	0.020123
UHF0020	CHP06282	CHP04867	0.023397
UHF0020	CHP06396	CHP04867	0.089383
UHF0020	Cold therapeutic	CHP04867	0.174415
UHF0020	Hot therapeutic	CHP04867	0.135321
UHF0020	Dry therapeutic	CHP04867	0.176401
UHF0020	CHP01323	CHP04867	0.012985
UHF0020	CHP05294	CHP04867	0.037713
UHF0020	CHP06161	CHP04867	0.023156
UHF0020	CHP06212	CHP04867	0.019553
UHF0020	Moist therapeutic	CHP04867	0.054253
UHF0020	CHP05294	CHP05294	0.1684
UHF0020	Cold therapeutic	CHP05294	0.11139
UHF0020	Hot therapeutic	CHP05294	0.231041
UHF0020	Moist therapeutic	CHP05294	0.118495
UHF0020	CHP00289	CHP05294	0.031409
UHF0020	CHP00306	CHP05294	0.050878
UHF0020	CHP01323	CHP05294	0.013048
UHF0020	CHP03343	CHP05294	0.023524
UHF0020	CHP06161	CHP05294	0.022995
UHF0020	CHP06212	CHP05294	0.019186
UHF0020	CHP06231	CHP05294	0.018761
UHF0020	CHP06282	CHP05294	0.025222
UHF0020	Dry therapeutic	CHP05294	0.096153
UHF0020	CHP00756	CHP05294	0.004316
UHF0020	CHP04106	CHP05294	0.028304
UHF0020	CHP04867	CHP05294	0.007703
UHF0020	CHP06396	CHP05294	0.029339
UHF0020	CHP00289	CHP06161	0.031389
UHF0020	CHP00306	CHP06161	0.051632
UHF0020	CHP00756	CHP06161	0.009994
UHF0020	CHP03343	CHP06161	0.023197
UHF0020	CHP04106	CHP06161	0.057429
UHF0020	CHP04867	CHP06161	0.016611
UHF0020	CHP06231	CHP06161	0.019017
UHF0020	CHP06282	CHP06161	0.024314
UHF0020	CHP06396	CHP06161	0.062891
UHF0020	Cold therapeutic	CHP06161	0.160471
UHF0020	Hot therapeutic	CHP06161	0.185962
UHF0020	Dry therapeutic	CHP06161	0.128799
UHF0020	CHP01323	CHP06161	0.016592
UHF0020	CHP06161	CHP06161	0.040717
UHF0020	CHP06212	CHP06161	0.024853
UHF0020	Moist therapeutic	CHP06161	0.072015
UHF0020	CHP05294	CHP06161	0.074123
UHF0020	CHP00289	CHP06212	0.031429
UHF0020	CHP00306	CHP06212	0.051723
UHF0020	CHP00756	CHP06212	0.009972
UHF0020	CHP03343	CHP06212	0.023258
UHF0020	CHP04106	CHP06212	0.057585
UHF0020	CHP04867	CHP06212	0.016606
UHF0020	CHP06231	CHP06212	0.019021
UHF0020	CHP06282	CHP06212	0.024374
UHF0020	CHP06396	CHP06212	0.062931
UHF0020	Cold therapeutic	CHP06212	0.161225
UHF0020	Hot therapeutic	CHP06212	0.186559
UHF0020	Dry therapeutic	CHP06212	0.128242
UHF0020	CHP01323	CHP06212	0.016635
UHF0020	CHP06161	CHP06212	0.029628
UHF0020	CHP06212	CHP06212	0.034071
UHF0020	Moist therapeutic	CHP06212	0.072429
UHF0020	CHP05294	CHP06212	0.074353
UHF0020	CHP00289	CHP06231	0.045421
UHF0020	CHP00306	CHP06231	0.07399
UHF0020	CHP00756	CHP06231	0.008491
UHF0020	CHP03343	CHP06231	0.032559
UHF0020	CHP04106	CHP06231	0.050546
UHF0020	CHP04867	CHP06231	0.015031
UHF0020	CHP06231	CHP06231	0.037687
UHF0020	CHP06282	CHP06231	0.034389
UHF0020	CHP06396	CHP06231	0.055781
UHF0020	Cold therapeutic	CHP06231	0.10139
UHF0020	Hot therapeutic	CHP06231	0.202764
UHF0020	Dry therapeutic	CHP06231	0.175465
UHF0020	CHP01323	CHP06231	0.011057
UHF0020	CHP05294	CHP06231	0.0677
UHF0020	CHP06161	CHP06231	0.019192
UHF0020	CHP06212	CHP06231	0.016162
UHF0020	Moist therapeutic	CHP06231	0.052318
UHF0020	CHP00289	CHP06282	0.044955
UHF0020	CHP00306	CHP06282	0.07324
UHF0020	CHP00756	CHP06282	0.008401
UHF0020	CHP03343	CHP06282	0.03223
UHF0020	CHP04106	CHP06282	0.050028
UHF0020	CHP04867	CHP06282	0.014875
UHF0020	CHP06231	CHP06282	0.02793
UHF0020	CHP06282	CHP06282	0.044003
UHF0020	CHP06396	CHP06282	0.055204
UHF0020	Cold therapeutic	CHP06282	0.100282
UHF0020	Hot therapeutic	CHP06282	0.206186
UHF0020	Dry therapeutic	CHP06282	0.177884
UHF0020	CHP01323	CHP06282	0.010945
UHF0020	CHP05294	CHP06282	0.067034
UHF0020	CHP06161	CHP06282	0.018995
UHF0020	CHP06212	CHP06282	0.015997
UHF0020	Moist therapeutic	CHP06282	0.05179
UHF0020	CHP00289	CHP06396	0.03163
UHF0020	CHP00306	CHP06396	0.052683
UHF0020	CHP00756	CHP06396	0.014485
UHF0020	CHP03343	CHP06396	0.022512
UHF0020	CHP04106	CHP06396	0.078283
UHF0020	CHP04867	CHP06396	0.023694
UHF0020	CHP06231	CHP06396	0.019799
UHF0020	CHP06282	CHP06396	0.022975
UHF0020	CHP06396	CHP06396	0.114418
UHF0020	Cold therapeutic	CHP06396	0.170119
UHF0020	Hot therapeutic	CHP06396	0.132318
UHF0020	Dry therapeutic	CHP06396	0.171953
UHF0020	CHP01323	CHP06396	0.012794
UHF0020	CHP05294	CHP06396	0.036585
UHF0020	CHP06161	CHP06396	0.022813
UHF0020	CHP06212	CHP06396	0.01927
UHF0020	Moist therapeutic	CHP06396	0.053625
UHF0020	Dry therapeutic	Cold therapeutic	0.158672
UHF0020	Hot therapeutic	Cold therapeutic	0.170538
UHF0020	CHP00289	Cold therapeutic	0.026605
UHF0020	CHP00306	Cold therapeutic	0.043182
UHF0020	Cold therapeutic	Cold therapeutic	0.190344
UHF0020	CHP00756	Cold therapeutic	0.014071
UHF0020	CHP03343	Cold therapeutic	0.018797
UHF0020	CHP04106	Cold therapeutic	0.06587
UHF0020	CHP04867	Cold therapeutic	0.021342
UHF0020	CHP06231	Cold therapeutic	0.016626
UHF0020	CHP06282	Cold therapeutic	0.019744
UHF0020	CHP06396	Cold therapeutic	0.078712
UHF0020	CHP01323	Cold therapeutic	0.014893
UHF0020	CHP06161	Cold therapeutic	0.027645
UHF0020	CHP06212	Cold therapeutic	0.022788
UHF0020	Moist therapeutic	Cold therapeutic	0.058148
UHF0020	CHP05294	Cold therapeutic	0.052053
UHF0020	Dry therapeutic	Dry therapeutic	0.191524
UHF0020	Hot therapeutic	Dry therapeutic	0.183489
UHF0020	CHP00289	Dry therapeutic	0.039269
UHF0020	CHP00306	Dry therapeutic	0.062779
UHF0020	Cold therapeutic	Dry therapeutic	0.141948
UHF0020	CHP00756	Dry therapeutic	0.012485
UHF0020	CHP03343	Dry therapeutic	0.027299
UHF0020	CHP04106	Dry therapeutic	0.060295
UHF0020	CHP04867	Dry therapeutic	0.019565
UHF0020	CHP06231	Dry therapeutic	0.024992
UHF0020	CHP06282	Dry therapeutic	0.029247
UHF0020	CHP06396	Dry therapeutic	0.071634
UHF0020	CHP01323	Dry therapeutic	0.010665
UHF0020	CHP06161	Dry therapeutic	0.019216
UHF0020	CHP06212	Dry therapeutic	0.015976
UHF0020	Moist therapeutic	Dry therapeutic	0.044591
UHF0020	CHP05294	Dry therapeutic	0.045131
UHF0020	Dry therapeutic	Hot therapeutic	0.156299
UHF0020	Hot therapeutic	Hot therapeutic	0.228197
UHF0020	CHP00289	Hot therapeutic	0.038884
UHF0020	CHP00306	Hot therapeutic	0.061635
UHF0020	Cold therapeutic	Hot therapeutic	0.128344
UHF0020	CHP00756	Hot therapeutic	0.00738
